locus , samp_sizetot , SynSitestot , theta_syntot , S_Syntot ,  S_Syn_freq> , D_Syntot  , pi_Syntot  , pi_JC_Syntot  , Dxy_Syntot  , Dxy_JC_Syntot , SynSites_4-foldtot  , D_4-foldtot , D_JC_4-foldtot , TajD_Syntot  , Fu&LiD_Syntot ,, RepSitestot  , theta_reptot , S_Reptot  , S_Rep_freq> , D_Reptot  , pi_Reptot  , pi_JC_Reptot  , Dxy_Reptot  , Dxy_JC_Reptot  , TajD_Reptot  , Fu&LiD_Reptot , locus , samp_sizetot_NMX , SynSitestot_NMX , theta_syntot_NMX , S_Syntot_NMX ,  S_Syn_freq_NMX> , D_Syntot_NMX  , pi_Syntot_NMX  , pi_JC_Syntot_NMX  , Dxy_Syntot_NMX  , Dxy_JC_Syntot_NMX , SynSites_4-foldtot_NMX  , D_4-foldtot_NMX , D_JC_4-foldtot_NMX , TajD_Syntot_NMX  , Fu&LiD_Syntot_NMX ,, RepSitestot_NMX  , theta_reptot_NMX , S_Reptot_NMX  , S_Rep_freq_NMX> , D_Reptot_NMX  , pi_Reptot_NMX  , pi_JC_Reptot_NMX  , Dxy_Reptot_NMX  , Dxy_JC_Reptot_NMX  , TajD_Reptot_NMX  , Fu&LiD_Reptot_NMX , samp_sizetot_NMY , SynSitestot_NMY , theta_syntot_NMY , S_Syntot_NMY ,  S_Syn_freq_NMY> , D_Syntot_NMY  , pi_Syntot_NMY  , pi_JC_Syntot_NMY  , Dxy_Syntot_NMY  , Dxy_JC_Syntot_NMY , SynSites_4-foldtot_NMY  , D_4-foldtot_NMY , D_JC_4-foldtot_NMY , TajD_Syntot_NMY  , Fu&LiD_Syntot_NMY ,, RepSitestot_NMY  , theta_reptot_NMY , S_Reptot_NMY  , S_Rep_freq_NMY> , D_Reptot_NMY  , pi_Reptot_NMY  , pi_JC_Reptot_NMY  , Dxy_Reptot_NMY  , Dxy_JC_Reptot_NMY  , TajD_Reptot_NMY  , Fu&LiD_Reptot_NMY samp_sizetot_TMX , SynSitestot_TMX , theta_syntot_TMX , S_Syntot_TMX ,  S_Syn_freq_TMX> , D_Syntot_TMX  , pi_Syntot_TMX  , pi_JC_Syntot_TMX  , Dxy_Syntot_TMX  , Dxy_JC_Syntot_TMX , SynSites_4-foldtot_TMX  , D_4-foldtot_TMX , D_JC_4-foldtot_TMX , TajD_Syntot_TMX  , Fu&LiD_Syntot_TMX ,, RepSitestot_TMX  , theta_reptot_TMX , S_Reptot_TMX  , S_Rep_freq_TMX> , D_Reptot_TMX  , pi_Reptot_TMX  , pi_JC_Reptot_TMX  , Dxy_Reptot_TMX  , Dxy_JC_Reptot_TMX  , TajD_Reptot_TMX  , Fu&LiD_Reptot_TMX samp_sizetot_TMY , SynSitestot_TMY , theta_syntot_TMY , S_Syntot_TMY ,  S_Syn_freq_TMY> , D_Syntot_TMY  , pi_Syntot_TMY  , pi_JC_Syntot_TMY  , Dxy_Syntot_TMY  , Dxy_JC_Syntot_TMY , SynSites_4-foldtot_TMY  , D_4-foldtot_TMY , D_JC_4-foldtot_TMY , TajD_Syntot_TMY  , Fu&LiD_Syntot_TMY ,, RepSitestot_TMY  , theta_reptot_TMY , S_Reptot_TMY  , S_Rep_freq_TMY> , D_Reptot_TMY  , pi_Reptot_TMY  , pi_JC_Reptot_TMY  , Dxy_Reptot_TMY  , Dxy_JC_Reptot_TMY  , TajD_Reptot_TMY  , Fu&LiD_Reptot_TMY 
Locus_2417_Transcrip,14,145.2555556,0.012988922,6,,0,0.016719302,0.016908475,0.014260581,0.0143979,97.46666667,0,0,1.030964539,,,481.7444444,0.003916419,6,,1,0.005292122,0.005310882,0.006523909,0.006552449,1.260954703,Locus_2417_Transcrip,5,145.8333333,0,0,,0,0,0,0,0,98.33333333,0,0,,,,481.1666667,0.000997575,1,,0,0.000831313,0.000831774,0.001662626,0.001664471,-0.816496581,Locus_2417_Transcrip,5,144.8333333,0.006628308,2,,3,0.00552359,0.005544031,0.027617952,0.028139291,96.83333333,0.030981067,0.031639138,-0.97255794,,,482.1666667,0.000995506,1,,4,0.000829589,0.000830048,0.009955064,0.010021723,-0.816496581,Locus_2417_Transcrip,2,145.8333333,0.006857143,1,,0,0.006857143,0.006888682,0.003428571,0.003436432,98.33333333,0,0,,,,481.1666667,0.002078282,1,,1,0.002078282,0.002081167,0.003117423,0.00312392,,Locus_2417_Transcrip,2,144.9444444,0,0,,4,0,0,0.02759678,0.028117311,97,0.041237113,0.042414127,,,,482.0555556,0,0,,6,0,0,0.012446698,0.012551135,
Locus_24198_Transcri,20,89.5,0.009448143,3,,0,0.012878565,0.012990419,0.011731844,0.011824569,59,0,0,0.969733738,,,306.5,0,0,,0,0,0,0,0,,Locus_24198_Transcri,5,89.5,0,0,,0,0,0,0,0,59,0,0,,,,306.5,0,0,,0,0,0,0,0,,Locus_24198_Transcri,5,89.5,0,0,,2,0,0,0.022346369,0.02268604,59,0.016949153,0.017143604,,,,306.5,0,0,,0,0,0,0,0,,Locus_24198_Transcri,5,89.5,0.005363128,1,,0,0.004469274,0.004482643,0.002234637,0.002237973,59,0,0,-0.816496581,,,306.5,0,0,,0,0,0,0,0,,Locus_24198_Transcri,5,89.5,0,0,,2,0,0,0.022346369,0.02268604,59,0.016949153,0.017143604,,,,306.5,0,0,,0,0,0,0,0,
Locus_24285_Transcri,24,223.3066667,0.007195175,6,,0,0.002239073,0.002242422,0.005224504,0.005242786,148.9733333,0,0,-2.083193705,,,733.6933333,0.001459947,4,,0,0.000454322,0.00045446,0.002725935,0.0027309,-1.883812571,Locus_24285_Transcri,6,223.2857143,0.001961416,1,,1,0.001492856,0.001494343,0.005224995,0.00524328,148.952381,0.006713555,0.006743783,-0.933020529,,,733.7142857,0,0,,2,0,0,0.002725857,0.002730822,,Locus_24285_Transcri,6,223.1904762,0.001962253,1,,0,0.002389588,0.002393403,0.002986985,0.002992949,148.8571429,0,0,0.850567552,,,733.8095238,0.001193651,2,,0,0.001453602,0.001455012,0.001817002,0.001819207,1.031937488,Locus_24285_Transcri,6,223.2857143,0.007845665,4,,1,0.005971422,0.005995321,0.007464278,0.00750167,148.952381,0.006713555,0.006743783,-1.295030853,,,733.7142857,0.001193806,2,,2,0.000908619,0.00090917,0.003180166,0.003186928,-1.131972245,Locus_24285_Transcri,6,223.2857143,0,0,,1,0,0,0.004478567,0.004491992,148.952381,0.006713555,0.006743783,,,,733.7142857,0,0,,2,0,0,0.002725857,0.002730822,
Locus_24502_Transcri,24,70.81333333,0.00378161,1,,0,0.007316644,0.007352567,0.007649219,0.007688493,37.29333333,0,0,1.573355673,,,277.1866667,0.010627036,11,,0,0.014025498,0.0141583,0.01217591,0.012275828,1.083098901,Locus_24502_Transcri,6,71.5952381,0,0,,1,0,0,0.013967409,0.014099106,38.14285714,0,0,,,,276.4047619,0.001584474,1,,3,0.001205961,0.001206931,0.01386855,0.013998378,-0.933020529,Locus_24502_Transcri,6,69.78571429,0,0,,0,0,0,0,0,36.42857143,0,0,,,,278.2142857,0.003148337,2,,0,0.003833975,0.003843808,0.004792469,0.004807846,1.031937488,Locus_24502_Transcri,6,71.76190476,0,0,,1,0,0,0.01393497,0.014066052,38.14285714,0,0,,,,276.2380952,0.006341721,4,,4,0.005550767,0.00557141,0.017496983,0.01770431,-0.676126573,Locus_24502_Transcri,6,69.5952381,0,0,,0,0,0,0,0,36.14285714,0,0,,,,278.4047619,0,0,,3,0,0,0.010775678,0.010853837,
Locus_24592_Transcri,16,13.5,0,0,,0,0,0,0,0,9,0,0,,,,49.5,0.006088194,1,,0,0.010774411,0.010852552,0.01010101,0.010169647,1.528619678,Locus_24592_Transcri,3,13.5,0,0,,0,0,0,0,0,9,0,0,,,,49.5,0,0,,0,0,0,0,0,,Locus_24592_Transcri,3,13.5,0,0,,0,0,0,0,0,9,0,0,,,,49.5,0,0,,1,0,0,0.02020202,0.020479088,,Locus_24592_Transcri,5,13.5,0,0,,0,0,0,0,0,9,0,0,,,,49.5,0,0,,0,0,0,0,0,,Locus_24592_Transcri,5,13.5,0,0,,0,0,0,0,0,9,0,0,,,,49.5,0,0,,1,0,0,0.02020202,0.020479088,
Locus_24605_Transcri,24,57.18666667,0.014048121,3,,0,0.020907884,0.021204842,0.020401026,0.02068363,36.17333333,0,0,1.22821231,,,194.8133333,0.004123769,3,,0,0.007922857,0.007965002,0.007699678,0.007739474,2.317222026,Locus_24605_Transcri,6,57.52380952,0.007613477,1,,2,0.009271523,0.009329307,0.040562914,0.041701041,36.28571429,0,0,0.850567552,,,194.4761905,0,0,,2,0,0,0.010284035,0.010355194,,Locus_24605_Transcri,6,56.66666667,0,0,,0,0,0,0,0,36,0,0,,,,195.3333333,0.002242097,1,,0,0.002730375,0.002735357,0.003412969,0.003420758,0.850567552,Locus_24605_Transcri,6,57.52380952,0,0,,2,0,0,0.034768212,0.035599903,36.28571429,0,0,,,,194.4761905,0,0,,2,0,0,0.010284035,0.010355194,,Locus_24605_Transcri,6,56.66666667,0,0,,0,0,0,0,0,36,0,0,,,,195.3333333,0,0,,1,0,0,0.005119454,0.005137006,
Locus_24668_Transcri,14,45.33333333,0.006936445,1,,0,0.003151261,0.003157899,0.020483193,0.0207681,29,0,0,-1.155241342,,,164.6666667,0,0,,0,0,0,0,0,,Locus_24668_Transcri,4,45.33333333,0,0,,1,0,0,0.022058824,0.022389722,29,0,0,,,,164.6666667,0,0,,0,0,0,0,0,,Locus_24668_Transcri,4,45.33333333,0.012032086,1,,0,0.014705882,0.01485197,0.011029412,0.011111314,29,0,0,1.632993162,,,164.6666667,0,0,,0,0,0,0,0,,Locus_24668_Transcri,3,45.33333333,0,0,,1,0,0,0.022058824,0.022389722,29,0,0,,,,164.6666667,0,0,,0,0,0,0,0,,Locus_24668_Transcri,3,45.33333333,0,0,,1,0,0,0.022058824,0.022389722,29,0,0,,,,164.6666667,0,0,,0,0,0,0,0,
Locus_24674_Transcri,24,67.68,0.007913369,2,,0,0.008886662,0.00893973,0.008618991,0.008668899,39.69333333,0,0,0.270462627,,,235.32,0.001137976,1,,0,0.002201751,0.002204989,0.00230183,0.00230537,1.573355673,Locus_24674_Transcri,6,67.9047619,0,0,,1,0,0,0.014726508,0.014873009,40.14285714,0,0,,,,235.0952381,0,0,,1,0,0,0.004253595,0.004265703,,Locus_24674_Transcri,6,67.33333333,0,0,,0,0,0,0,0,39,0,0,,,,235.6666667,0,0,,0,0,0,0,0,,Locus_24674_Transcri,6,67.9047619,0.006449565,1,,1,0.004908836,0.004924971,0.017180926,0.017380773,40.14285714,0,0,-0.933020529,,,235.0952381,0,0,,1,0,0,0.004253595,0.004265703,,Locus_24674_Transcri,6,67.33333333,0,0,,0,0,0,0,0,39,0,0,,,,235.6666667,0,0,,0,0,0,0,0,
Locus_24862_Transcri,24,81.16666667,0.003299241,1,,0,0.001026694,0.001027397,0.000513347,0.000513523,49.33333333,0,0,-1.159334928,,,287.8333333,0,0,,0,0,0,0,0,,Locus_24862_Transcri,6,81.16666667,0,0,,0,0,0,0,0,49.33333333,0,0,,,,287.8333333,0,0,,0,0,0,0,0,,Locus_24862_Transcri,6,81.16666667,0,0,,0,0,0,0,0,49.33333333,0,0,,,,287.8333333,0,0,,0,0,0,0,0,,Locus_24862_Transcri,6,81.16666667,0.005395764,1,,0,0.004106776,0.004118061,0.002053388,0.002056204,49.33333333,0,0,-0.933020529,,,287.8333333,0,0,,0,0,0,0,0,,Locus_24862_Transcri,6,81.16666667,0,0,,0,0,0,0,0,49.33333333,0,0,,,,287.8333333,0,0,,0,0,0,0,0,
Locus_24900_Transcri,24,59.02,0.022686243,5,,0,0.018293971,0.018520779,0.029650966,0.030253007,37.30666667,0,0,-0.561065088,,,183.98,0.0145553,10,,0,0.012958245,0.013071496,0.014494329,0.014636217,-0.366078283,Locus_24900_Transcri,6,59.23809524,0.007393151,1,,2,0.00562701,0.005648225,0.036575563,0.03749751,37.76190476,0.026481715,0.026960541,-0.933020529,,,183.7619048,0.007149842,3,,2,0.007618554,0.007657513,0.019046385,0.019292402,0.338388809,Locus_24900_Transcri,6,58.47619048,0.007489479,1,,0,0.009120521,0.009176431,0.011400651,0.01148819,36.42857143,0,0,0.850567552,,,184.5238095,0.00474688,2,,0,0.005780645,0.005803038,0.007225806,0.00726084,1.031937488,Locus_24900_Transcri,6,59.04761905,0.022251001,3,,2,0.023709677,0.024092534,0.047983871,0.04958762,37.23809524,0.02685422,0.027346779,0.338388809,,,183.952381,0.014284877,6,,2,0.014134093,0.014268972,0.019026663,0.019272167,-0.06041665,Locus_24900_Transcri,6,58.71428571,0,0,,1,0,0,0.01703163,0.017227993,36.80952381,0,0,,,,184.2857143,0,0,,2,0,0,0.010852713,0.010932,
Locus_2496_Transcrip,24,36.28,0,0,,0,0,0,0,0,26.22666667,0,0,,,,107.72,0.004971935,2,,0,0.005482545,0.005502682,0.004254858,0.004266973,0.225833783,Locus_2496_Transcrip,6,36.5,0,0,,0,0,0,0,0,26.66666667,0,0,,,,107.5,0,0,,0,0,0,0,0,,Locus_2496_Transcrip,6,36.21428571,0,0,,0,0,0,0,0,26.0952381,0,0,,,,107.7857143,0.004063212,1,,0,0.004948089,0.004964484,0.006185112,0.006210756,0.850567552,Locus_2496_Transcrip,6,36.5,0,0,,0,0,0,0,0,26.66666667,0,0,,,,107.5,0,0,,0,0,0,0,0,,Locus_2496_Transcrip,6,36,0,0,,0,0,0,0,0,25.66666667,0,0,,,,108,0.00405515,1,,1,0.00308642,0.003092788,0.010802469,0.01088102,-0.933020529
Locus_25314_Transcri,14,134.6777778,0.023348483,10,,0,0.029129356,0.029710123,0.024927222,0.02535088,85.17777778,0,0,0.964040205,,,426.3222222,0.001475186,2,,0,0.001598131,0.001599836,0.001340368,0.001341567,0.226149415,Locus_25314_Transcri,4,134.8333333,0,0,,0,0,0,0,0,85.33333333,0,0,,,,426.1666667,0.001279909,1,,0,0.00117325,0.001174169,0.000586625,0.000586854,-0.612372436,Locus_25314_Transcri,4,134.5666667,0,0,,6,0,0,0.044587565,0.04596792,85.06666667,0.070532915,0.074073311,,,,426.4333333,0,0,,1,0,0,0.002345032,0.002348706,,Locus_25314_Transcri,3,134.6666667,0.02970297,6,,0,0.02970297,0.030307154,0.022277228,0.022614779,85.16666667,0,0,,,,426.3333333,0,0,,0,0,0,0,0,,Locus_25314_Transcri,3,134.75,0.019789734,4,,3,0.019789734,0.020055509,0.034632035,0.03545712,85.25,0.035190616,0.036042971,,,,426.25,0,0,,1,0,0,0.002346041,0.002349718,
Locus_2561_Transcrip,24,249.3333333,0.018258301,17,,0,0.028656126,0.029217932,0.026737968,0.02722622,167.3333333,0,0,2.041762201,,,872.6666667,0.000306862,1,,0,0.000593716,0.000593951,0.000620703,0.00062096,1.573355673,Locus_2561_Transcrip,6,249.3333333,0.003513018,2,,9,0.003475936,0.003484016,0.038101604,0.039103506,167.3333333,0.029880478,0.030492004,-0.050017378,,,872.6666667,0,0,,1,0,0,0.001145913,0.001146789,,Locus_2561_Transcrip,6,249.3333333,0.005269527,3,,0,0.006417112,0.006444723,0.00802139,0.008064594,167.3333333,0,0,1.124139096,,,872.6666667,0,0,,0,0,0,0,0,,Locus_2561_Transcrip,6,249.3333333,0.005269527,3,,9,0.004812834,0.004828343,0.042780749,0.044049355,167.3333333,0.029880478,0.030492004,-0.447361477,,,872.6666667,0,0,,1,0,0,0.001145913,0.001146789,,Locus_2561_Transcrip,6,249.3333333,0,0,,3,0,0,0.012032086,0.012129644,167.3333333,0.011952191,0.012048452,,,,872.6666667,0,0,,0,0,0,0,0,
Locus_2579_Transcrip,22,4,0,0,,0,0,0,0,0,3,0,0,,,,8,0,0,,0,0,0,0,0,,Locus_2579_Transcrip,6,4,0,0,,0,0,0,0,0,3,0,0,,,,8,0,0,,0,0,0,0,0,,Locus_2579_Transcrip,6,4,0,0,,0,0,0,0,0,3,0,0,,,,8,0,0,,0,0,0,0,0,,Locus_2579_Transcrip,5,4,0,0,,0,0,0,0,0,3,0,0,,,,8,0,0,,0,0,0,0,0,,Locus_2579_Transcrip,5,4,0,0,,0,0,0,0,0,3,0,0,,,,8,0,0,,0,0,0,0,0,
Locus_25945_Transcri,24,255.3333333,0.010487797,10,,0,0.010642525,0.010718756,0.00848564,0.008534009,172.3333333,0,0,0.049222015,,,845.6666667,0.00031666,1,,0,0.000612672,0.000612922,0.00064052,0.000640794,1.573355673,Locus_25945_Transcri,6,255.3333333,0.006860933,4,,2,0.007049608,0.007082949,0.012402089,0.012505775,172.3333333,0.011605416,0.011696143,0.149079133,,,845.6666667,0,0,,1,0,0,0.001182499,0.001183432,,Locus_25945_Transcri,6,255.3333333,0.001715233,1,,0,0.002088773,0.002091687,0.002610966,0.002615521,172.3333333,0,0,0.850567552,,,845.6666667,0,0,,0,0,0,0,0,,Locus_25945_Transcri,6,255.3333333,0.0051457,3,,2,0.003916449,0.003926711,0.009791123,0.009855595,172.3333333,0.011605416,0.011696143,-1.233111763,,,845.6666667,0,0,,1,0,0,0.001182499,0.001183432,,Locus_25945_Transcri,6,255.3333333,0,0,,2,0,0,0.007832898,0.007874088,172.3333333,0,0,,,,845.6666667,0,0,,0,0,0,0,0,
Locus_2595_Transcrip,24,302,0.006207016,7,,0,0.002183511,0.002186696,0.001103753,0.001104566,208.6666667,0,0,-2.026004389,,,982,0.000818091,3,,0,0.000542371,0.000542568,0.000297013,0.000297072,-0.847712463,Locus_2595_Transcrip,6,302,0.004350558,3,,0,0.00397351,0.003984073,0.002207506,0.002210761,208.6666667,0,0,-0.447361477,,,982,0.000445984,1,,0,0.000543109,0.000543306,0.000678887,0.000679194,0.850567552,Locus_2595_Transcrip,6,302,0.001450186,1,,0,0.001103753,0.001104566,0.000551876,0.00055208,208.6666667,0,0,-0.933020529,,,982,0,0,,0,0,0,0,0,,Locus_2595_Transcrip,6,302,0.004350558,3,,0,0.003311258,0.003318589,0.001655629,0.001657459,208.6666667,0,0,-1.233111763,,,982,0.000445984,1,,0,0.000339443,0.00033952,0.000169722,0.000169741,-0.933020529,Locus_2595_Transcrip,6,302,0,0,,0,0,0,0,0,208.6666667,0,0,,,,982,0.000445984,1,,0,0.000543109,0.000543306,0.000339443,0.00033952,0.850567552
Locus_2597_Transcrip,24,121.1666667,0.00663025,3,,0,0.00439567,0.004408602,0.002407153,0.002411024,75.66666667,0,0,-0.847712463,,,427.8333333,0.000625918,1,,0,0.000677495,0.000677801,0.00038956,0.000389661,0.138693107,Locus_2597_Transcrip,6,121.1666667,0,0,,0,0,0,0,0,75.66666667,0,0,,,,427.8333333,0,0,,0,0,0,0,0,,Locus_2597_Transcrip,6,121.1666667,0.003614494,1,,0,0.004401651,0.004414618,0.005502063,0.005522344,75.66666667,0,0,0.850567552,,,427.8333333,0.001023661,1,,0,0.001246591,0.001247628,0.001558239,0.00155986,0.850567552,Locus_2597_Transcrip,6,121.1666667,0.007228988,2,,0,0.007152682,0.007187008,0.004126547,0.004137942,75.66666667,0,0,-0.050017378,,,427.8333333,0,0,,0,0,0,0,0,,Locus_2597_Transcrip,6,121.1666667,0,0,,0,0,0,0,0,75.66666667,0,0,,,,427.8333333,0,0,,0,0,0,0,0,
Locus_2618_Transcrip,24,280.9333333,0.014298147,15,,0,0.014986278,0.015138028,0.015721405,0.015888519,184.36,0,0,0.170061074,,,1015.066667,0.001055254,4,,0,0.001185044,0.001185981,0.00205241,0.002055224,0.336372805,Locus_2618_Transcrip,6,280.7142857,0.001560149,1,,5,0.001187447,0.001188388,0.018405428,0.018635032,184,0.027173913,0.027678418,-0.933020529,,,1015.285714,0,0,,3,0,0,0.002954833,0.002960669,,Locus_2618_Transcrip,6,281.1904762,0.003115014,2,,0,0.003793395,0.003803021,0.004741744,0.004756797,184.5714286,0,0,1.031937488,,,1014.809524,0.000431565,1,,0,0.00052555,0.000525734,0.000656938,0.000657226,0.850567552,Locus_2618_Transcrip,6,280.6190476,0.010924752,7,,5,0.01045308,0.010526609,0.0261327,0.026598838,183.8571429,0.027195027,0.027700326,-0.251271609,,,1015.380952,0.000431322,1,,3,0.000328284,0.000328356,0.003118698,0.0031252,-0.933020529,Locus_2618_Transcrip,6,281.2857143,0,0,,3,0,0,0.010665312,0.010741872,184.8571429,0.016228748,0.016406904,,,,1014.714286,0,0,,1,0,0,0.000985499,0.000986147,
Locus_2637_Transcrip,24,630.6333333,0.001698536,4,,0,0.002016606,0.002019322,0.001387494,0.001388779,422.04,0,0,0.512137481,,,2057.366667,0.00338418,26,,0,0.004038158,0.004049068,0.002815087,0.002820384,0.720978443,Locus_2637_Transcrip,6,630.2619048,0,0,,0,0,0,0,0,421.2857143,0,0,,,,2057.738095,0.000212834,1,,2,0.00016199,0.000162008,0.001052936,0.001053676,-0.933020529,Locus_2637_Transcrip,6,631.452381,0.00069357,1,,0,0.000844614,0.00084509,0.001055767,0.001056511,422.7142857,0,0,0.850567552,,,2056.547619,0.001490699,7,,0,0.00181534,0.001817541,0.002107091,0.002110057,1.267443555,Locus_2637_Transcrip,6,629.6904762,0.00069551,1,,1,0.000846977,0.000847456,0.002646803,0.002651484,420.8571429,0.002376103,0.002379875,0.850567552,,,2058.309524,0.001702198,8,,5,0.001813786,0.001815983,0.00404863,0.004059597,0.386471199,Locus_2637_Transcrip,6,631.452381,0.00069357,1,,1,0.000527884,0.000528069,0.001847592,0.001849872,423.8571429,0,0,-0.933020529,,,2056.547619,0.000212957,1,,8,0.000162084,0.000162101,0.003971056,0.003981607,-0.933020529
Locus_26645_Transcri,4,28.3,0,0,,0,0,0,0,0,19.93333333,0,0,,,,82.7,0.013191162,2,,0,0.016122531,0.016298346,0.012091898,0.012190435,1.893056448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Locus_2687_Transcrip,12,322.1666667,0.013362061,13,,0,0.017212999,0.017413599,0.015002587,0.01515467,197.8974359,0,0,1.220757527,,,1105.833333,0.009582327,32,,0,0.012098376,0.012197019,0.011831198,0.01192551,1.184861677,Locus_2687_Transcrip,4,322.9666667,0.00844444,5,,4,0.008772835,0.008824547,0.02089999,0.021196722,198.9333333,0.015080429,0.015234105,0.371860474,,,1105.033333,0.000987218,2,,16,0.001055775,0.001056519,0.015610389,0.015775135,0.59158014,Locus_2687_Transcrip,4,320.6333333,0.006804714,4,,0,0.007277264,0.0073128,0.004678241,0.004692893,196.1333333,0,0,0.650102495,,,1107.366667,0.004433121,9,,0,0.005117245,0.005134782,0.003612173,0.0036209,1.535976475,Locus_2687_Transcrip,2,323.5,0.00309119,1,,7,0.00309119,0.003097578,0.023183926,0.023549815,199.3333333,0.015050167,0.015203223,,,,1104.5,0.000905387,1,,19,0.000905387,0.000905934,0.017655048,0.017866168,,Locus_2687_Transcrip,2,320.7222222,0.003117963,1,,2,0.003117963,0.003124462,0.007794907,0.007835697,196.5555556,0.00508762,0.005104954,,,,1107.277778,0.001806231,2,,7,0.001806231,0.00180841,0.007224926,0.007259951,
Locus_268_Transcript,24,284.8533333,0.007520738,8,,0,0.007758887,0.0077993,0.009361543,0.009420459,174.4266667,0,0,0.101595924,,,1002.146667,0.002137718,8,,0,0.003250269,0.003257332,0.003035151,0.003041309,1.669770675,Locus_268_Transcript,6,284.2380952,0.001540808,1,,3,0.001172726,0.001173644,0.013486346,0.013609074,173.8571429,0.011503698,0.011592834,-0.933020529,,,1002.761905,0,0,,4,0,0,0.003988983,0.003999629,,Locus_268_Transcript,6,285.4761905,0.004602375,3,,0,0.004904087,0.00492019,0.005254379,0.005272871,174.8095238,0,0,0.338388809,,,1001.52381,0,0,,0,0,0,0,0,,Locus_268_Transcript,6,284.9047619,0.003074404,2,,3,0.003041952,0.003048138,0.013454789,0.013576939,174.7619048,0.011444142,0.011532352,-0.050017378,,,1002.095238,0.001311122,3,,4,0.001397073,0.001398376,0.0054885,0.005508681,0.338388809,Locus_268_Transcript,6,285.3809524,0,0,,1,0,0,0.003504088,0.003512299,174.7142857,0.00572363,0.005745582,,,,1001.619048,0,0,,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Locus_27239_Transcri,24,136.9933333,0.005864265,3,,0,0.008727813,0.008778993,0.00851623,0.008564949,77.4,0,0,1.22821231,,,484.0066667,0.003319645,6,,0,0.004364235,0.004376982,0.004046088,0.004057041,0.951666646,Locus_27239_Transcri,6,137.047619,0,0,,2,0,0,0.014593468,0.014737316,77.66666667,0.012875536,0.012987338,,,,483.952381,0,0,,3,0,0,0.006198957,0.006224717,,Locus_27239_Transcri,6,137.3333333,0,0,,0,0,0,0,0,77.66666667,0,0,,,,483.6666667,0,0,,0,0,0,0,0,,Locus_27239_Transcri,6,137.0238095,0.003196205,1,,2,0.003892268,0.003902403,0.017028671,0.017224965,77.57142857,0.012891344,0.013003422,0.850567552,,,483.9761905,0.001809825,2,,3,0.001377478,0.001378745,0.006887391,0.00691921,-1.131972245,Locus_27239_Transcri,6,136.7619048,0,0,,0,0,0,0,0,76.80952381,0,0,,,,484.2380952,0,0,,1,0,0,0.0020651,0.002067948,
Locus_27321_Transcri,24,70.33333333,0,0,,0,0,0,0,0,37.22666667,0,0,,,,256.6666667,0.006259989,6,,0,0.002752682,0.002757746,0.012175325,0.012275233,-1.694458784,Locus_27321_Transcri,6,70.26190476,0,0,,0,0,0,0,0,37.04761905,0,0,,,,256.7380952,0.001705848,1,,3,0.00129834,0.001299465,0.01233423,0.012436778,-0.933020529,Locus_27321_Transcri,6,69.97619048,0,0,,0,0,0,0,0,36.47619048,0,0,,,,257.0238095,0.005111856,3,,0,0.006225104,0.006251083,0.00778138,0.007822028,1.124139096,Locus_27321_Transcri,6,70.4047619,0,0,,0,0,0,0,0,37.23809524,0,0,,,,256.5952381,0.003413596,2,,3,0.003377563,0.003385192,0.014939222,0.015090015,-0.050017378,Locus_27321_Transcri,6,70.21428571,0,0,,0,0,0,0,0,37.04761905,0,0,,,,256.7857143,0,0,,3,0,0,0.011682893,0.011774842,
